Name,Platform,Sources,Scores
The Rub Rabbits!, DS,"NintendoWorldReport,GamePro,Yahoo!,BonusStage,Gaming Nexus,Nintendo Power,IGN,NTSC-uk,Modojo,Eurogamer,RewiredMind,Nintendojo,GameBrink,netjak,VGPub,Game Informer,Detroit Free Press,Gaming Age,GameShark,Next Level Gaming,Cheat Code Central,Total Video Games,GameSpy,GamesRadar+,GameZone,Worth Playing,NGC Magazine UK,Games Radar,Gaming Horizon,PALGN,GameCritics,GameSpot,Siliconera,DarkStation,N-Europe,The A.V. Club,Electronic Gaming Monthly,Deeko,1UP,The Sydney Morning Herald,Game Revolution,Computer Games Magazine,games(TM),Times Online","90,90,90,84,83,80,80,80,80,80,80,79,76,76,75,75,75,75,75,72,70,70,70,70,70,70,70,68,67,65,65,62,60,60,60,58,57,50,50,50,42,40,30,20"
Mytran Wars, PSP,"Play UK,Digital Chumps,Vandal,Playstation Official Magazine UK,PSM3 Magazine UK,Cynamite,3DJuegos,SpazioGames,GamingXP,Multiplayer.it,games(TM),Everyeye.it,Play Magazine,IGN,Games Master UK,Cheat Code Central","85,82,80,80,80,80,79,72,71,70,70,70,65,58,48,28"
TERROR SQUID, Switch,"4Players.de,Cubed3,Switch Player,Gaming Age,Pure Nintendo,Video Chums,Starbit,Screen Rant","78,70,70,67,65,60,60,60"
RIDE," PC, PlayStation 4","Multiplayer.it,PC Games,GamesVillage.it,CD-Action,Game World Navigator Magazine,Eurogamer Italy,Games.cz,4Players.de,ZTGD,PlayStation LifeStyle,Dealspwn,God is a Geek,Everyeye.it,IGN Italia,SpazioGames,CGMagazine,Impulsegamer,LaPS4,Digitally Downloaded,Hardcore Gamer,USgamer,Level7.nu,GameOver.gr,Gamer.nl,IGN Spain,Hobby Consolas,JeuxActu,PlayStation Universe,Digital Chumps,Games Master UK,Vandal,3DJuegos,Playstation Official Magazine UK,Critical Hit,InsideGamer.nl,Gameblog.fr,Push Square,GameCritics","80,78,75,70,67,60,60,59,80,80,80,80,77,76,75,74,72,71,70,70,70,70,70,70,70,69,65,65,64,64,60,60,60,50,50,50,50,40"
Tennis in the Face, PlayStation 4,"Gaming Age,PSNStores,TheSixthAxis,Push Square,Critical Hit,PlaySense,Multiplayer.it,We Got This Covered,Digitally Downloaded","83,80,80,70,70,65,60,60,40"
Shattered - Tale of the Forgotten King, PC,"CD-Action,4Players.de,Player 2,The Indie Game Website,Jeuxvideo.com,RPG Fan,PC Invasion,Checkpoint Gaming,TheSixthAxis,TheGamer","80,79,75,70,70,65,65,60,50,50"
Azkend 2: The World Beneath," Switch, Xbox One","GameGrin,NintendoWorldReport,Cubed3,Switch Player,Nintendo Life,Nintenderos,DarkStation,FNintendo,Vooks,Digitally Downloaded,Brash Games,TrueAchievements,COGconnected,Worth Playing,MondoXbox,XboxAddict,XBLA Fans,GameSpew,Pure Xbox","75,75,70,70,70,68,60,60,60,60,80,80,77,70,65,62,60,60,50"
WRC: FIA World Rally Championship," PlayStation 3, PSP, Xbox 360","Playstation Official Magazine Australia,Everyeye.it,Eurogamer Portugal,SpazioGames,Games Master UK,Play UK,Gamer.nl,TheSixthAxis,Vandal,IGN,Eurogamer Italy,MEGamers,3DJuegos,PlayStation Universe,GameSpot,XGN,VideoGamer,Gamer.no,Gameblog.fr,PlayStation LifeStyle,Metro GameCentral,PSFocus,Gamereactor Sweden,Gamekult,Boomtown,Game Informer,Play Magazine,Pelit (Finland),Gaming Target,PSX Extreme,GameSpot,GamesRadar+,Worth Playing,PSM Magazine,IGN,Official U.S. Playstation Magazine,GamePro,Official Playstation 2 Magazine UK,PALGN,Pelaaja (Finland),Deeko,1UP,Gamestyle,SpazioGames,MondoXbox,games(TM),Official Xbox Magazine UK,X-ONE Magazine UK,Gamer.nl,Eurogamer,Vandal,IGN,Eurogamer Italy,Impulsegamer,MEGamers,XGN,3DJuegos,GameSpot,Console Monster,Level7.nu,VideoGamer,Gameblog.fr,PALGN,Xbox World 360 Magazine UK,Gamereactor Sweden,Gamekult","80,80,80,80,79,76,70,70,70,70,70,65,65,65,65,65,60,60,60,60,60,54,50,50,90,88,80,77,77,76,75,70,70,65,62,60,60,60,55,50,50,50,80,80,78,70,70,70,70,70,70,70,70,70,65,65,65,65,60,60,60,60,60,58,50,50"
Golden Axe, Xbox 360,"Xboxic,TeamXbox,IGN,Official Xbox Magazine,GamesRadar+,Official Xbox Magazine UK,GameSpot,Eurogamer,X-ONE Magazine UK,Xbox World 360 Magazine UK","80,78,75,75,70,70,65,60,60,40"
The Masterplan, PC,"Brash Games,We Got This Covered,DarkStation,Attack of the Fanboy,Pelit (Finland),IGN,Vandal,GamingTrend,Hooked Gamers,Ragequit.gr,Gaming Nexus,GamesVillage.it,CD-Action,Games.cz,Destructoid,ZTGD,GameSpot,Riot Pixels","90,90,80,80,79,76,75,75,72,70,70,63,60,60,60,60,50,35"
Munin, PC,"Impulsegamer,GameOver.gr,Ragequit.gr,Worth Playing,IGN Italia,Hardcore Gamer,Hooked Gamers,Vandal,Everyeye.it,SpazioGames,DarkStation,COGconnected,GameSpot,XGN","80,80,76,75,75,70,69,68,65,60,60,60,60,55"
2Dark," PC, Xbox One","Ragequit.gr,Multiplayer.it,4Players.de,JeuxActu,Gaming Nexus,Games.cz,3DJuegos,GameSpew,Eurogamer Italy,Gameblog.fr,Hooked Gamers,The Digital Fix,Riot Pixels,GameWatcher,IGN Italia,MondoXbox,SomosXbox,Windows Central,TheXboxHub,Official Xbox Magazine UK,TrueAchievements,XboxAddict,ICXM","78,78,77,75,70,70,70,70,70,70,65,60,54,40,80,74,70,70,70,60,60,57,50"
Skylanders Swap Force, 3DS,"ZTGD,GamingTrend,COGconnected,Digital Chumps,IGN,Pocket Gamer UK,Modojo,IGN Italia,Nintendojo,Nintendo Life,NintendoWorldReport,Post Arcade (National Post)","83,82,73,72,71,70,70,69,67,60,60,55"
The Solus Project," PC, PlayStation 4","Hooked Gamers,GameSpew,Gamer.nl,COGconnected,Games Master UK,games(TM),The Games Machine,Worth Playing,Eurogamer Italy,Areajugones,GameStar,IGN Spain,Multiplayer.it,Vandal,CD-Action,IGN Italia,We Got This Covered,Pelit (Finland),GRYOnline.pl,PLAY! Zine,Gameblog.fr,LEVEL (Czech Republic),PC PowerPlay,Games.cz,GameSpot,Riot Pixels,4Players.de,","90,90,85,85,80,80,80,80,80,80,80,78,75,75,70,70,70,68,65,65,60,60,50,50,50,49,37,"
Ancient Space, PC,"CalmDownTom,4Players.de,Everyeye.it,IGN Italia,Softpedia,Gaming Nexus,Hooked Gamers,SpazioGames,IGN,CD-Action,GamingTrend,PC Games,GameStar,Hardcore Gamer,DarkZero,Game World Navigator Magazine,Riot Pixels","80,76,75,75,75,74,73,70,66,65,65,63,62,60,60,59,58"
Wonder Boy: Asha in Monster World," PlayStation 4, Switch","Gaming Age,PlayStation Universe,LevelUp,Video Chums,PlayStation LifeStyle,GameSpew,PlayStation Country,Hey Poor Player,Push Square,Noisy Pixel,MGG Spain,Atomix,CD-Action,GameMAG,GameOver.gr,Gamer Escape,Jeuxvideo.com,Worth Playing,The Games Machine,Multiplayer.it,App Trigger,Destructoid,TheSixthAxis,God is a Geek,IGN,PLAY,Pure Nintendo,Universo Nintendo,Starbit,TouchArcade,Hardcore Gamer,Nintendo Life,COGconnected,Nintendo Force Magazine,Nintenderos,Vandal,PLAY! Zine,Malditos Nerds,Gaming Nexus,Impulsegamer,VideoGamer,SpazioGames,NintendoWorldReport,GameSkinny,Jeuxvideo.com,But Why Tho?,Shindig,IGN Italia,CGMagazine,Screen Rant,Everyeye.it,The Mako Reactor,GameCritics,Cubed3,TrueGaming,KeenGamer,Daily Star,Metro GameCentral,Nintendo Enthusiast,Digital Chumps,Switch Player,Siliconera,IGN,IGN France,Gameblog.fr,Player 2","100,90,83,82,80,80,80,80,80,80,78,75,70,70,70,70,70,65,65,60,55,55,50,50,50,40,90,85,80,80,80,80,77,75,75,75,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65,65,60,60,60,60,60,60,55,50,50,50,50,50,50,42"
Space Empires V, PC,"Worth Playing,PC Gameworld,GamerNode,PC Format,Armchair Empire,Digital Entertainment News,PC Gamer UK,GameZone,GameWatcher,GameSpot,IGN,Game Chronicles,PC Gamer,Gamers' Temple,PC Zone UK,Play.tm,GamesRadar+,Gamers Europe,GamingExcellence,Jolt Online Gaming UK,Eurogamer","85,83,77,76,75,75,71,70,70,66,66,65,65,64,64,62,60,60,59,50,50"
Gungrave: Overdose, PlayStation 2,"Gamezilla!,Next Level Gaming,PGNx Media,Gaming Target,Armchair Empire,Gamenikki,Gaming Nexus,Cheat Code Central,AceGamez,GameZone,BonusStage,GameSpot,GamingTrend,IGN,PSX Extreme,Warcry,eToychest,Play Magazine,Worth Playing,TotalPlayStation,Gamer's Hell,My Gamer,Siliconera,Game Chronicles,Games Radar,Console Gameworld,GMR Magazine,netjak,DailyGame,Official U.S. Playstation Magazine,Thunderbolt,Just RPG,PSX Nation,Game Over Online,Weekly Famitsu,Gamers' Temple,GameSpy,GameShark,GamerFeed,Total Video Games,games(TM),PSM Magazine,1UP,NTSC-uk,Computer and Video Games,Eurogamer,Game Informer,Edge Magazine,Electronic Gaming Monthly,G4 TV","91,83,81,81,80,80,80,80,80,79,79,78,78,78,76,75,75,75,75,75,75,74,72,72,71,70,70,70,70,70,70,70,70,68,65,61,60,60,60,60,60,55,50,50,50,50,43,40,40,40"
Digimon World: Next Order, PlayStation 4,"NZGamer,Destructoid,PlayStation LifeStyle,DualShockers,GamingTrend,3DJuegos,Everyeye.it,LaPS4,Impulsegamer,Digital Chumps,Hobby Consolas,GameCritics,Eurogamer Italy,PlaySense,Attack of the Fanboy,Hardcore Gamer,The Games Machine,Vandal,Multiplayer.it,COGconnected,CGMagazine,Areajugones,XGN,ZTGD,IGN Spain,Merlin'in Kazanı (Turkey),Atomix,Gameblog.fr,We Got This Covered,Eurogamer Poland,Twinfinite,Gamer.nl,RPG Fan,Gamer.no,Digitally Downloaded","90,80,80,75,75,75,75,75,74,73,73,70,70,70,70,70,70,70,70,68,65,65,65,65,65,60,60,60,60,60,60,50,50,50,50"
Agatha Christie: And Then There Were None, PC,"Quandary,Pelit (Finland),Just Adventure,Four Fat Chicks,GameZone,Computer Gaming World,Game Over Online,PC Gameworld,Worth Playing,PC Gamer,Gamers' Temple,IGN,Gamezilla!,AceGamez,netjak,Jolt Online Gaming UK,CPUGamer,GameSpot,Adventure Gamers,IncGamers,Times Online,Computer Games Magazine,Game Chronicles,GameSpy,Gamenikki,IC-Games,Eurogamer,Computer and Video Games","90,85,83,80,80,80,79,75,73,73,71,70,70,70,68,68,67,64,60,60,60,60,53,50,50,50,40,31"
Stonefly," PlayStation 4, Switch, PC","Video Chums,Gfinity,Cultured Vultures,TheGamer,PLAY,Push Square,PlayStation Universe,,","80,80,80,70,60,60,50,,"
Port Royale 4," PC, PlayStation 4","GameWatcher,Strategy Gamer,GameStar,Game Debate,CD-Action,Game Revolution,GamingTrend,Multiplayer.it,GameSkinny,IGN Italia,COGconnected,BaziCenter,GameSpace,Wccftech,Hey Poor Player,PC Games,SpazioGames,PC Invasion,TheGamer,Digitally Downloaded,PlayStation LifeStyle,Eurogamer Italy,Push Square,Screen Rant,GamingBolt,TheSixthAxis","80,80,79,75,70,70,70,70,70,69,68,65,65,65,60,60,60,55,40,90,80,80,60,60,50,50"
Ageless, Switch,"Gaming Nexus,NintendoWorldReport,Vandal,Nintendo Life,Starbit,Vooks,Video Chums","80,70,70,70,60,60,60"
The Complex, Xbox One,"God is a Geek,Xbox Tavern,XboxAddict,GameCritics,MondoXbox,The Games Machine,TheXboxHub,Generación Xbox,Vandal,Xbox Achievements,GameGrin,Screen Rant","95,93,75,75,75,70,70,67,60,50,50,30"
Speaking Simulator, Switch,"TheGamer,Video Chums,NintendoWorldReport,Pure Nintendo,AusGamers,Nintendo Life,Gamer Escape","100,80,70,65,65,60,30"
Argonus and the Gods of Stone, PC,"Adventure Gamers,GameSpace,DarkStation,GamingTrend,Screen Rant,Game Revolution,Games.cz,Cubed3","90,80,70,70,70,60,50,50"
London Detective Mysteria, PlayStation Vita,"We Got This Covered,Gaming Age,RPG Fan,GameSpew,PlayStation LifeStyle,Playstation Official Magazine UK,TheSixthAxis","80,75,70,70,65,60,60"
Manual Samuel," Switch, Xbox One","GameSpew,Nintendo Life,NintendoWorldReport,IGN Spain,Nintenderos,Cubed3,Switch Player,FNintendo,COGconnected,GameSpew,MondoXbox,ICXM,Xbox Achievements,TrueAchievements,XboxAddict,XBLA Fans,USgamer,games(TM)","80,80,75,63,62,60,60,60,60,90,75,75,70,70,67,60,60,50"
Sparkle Unleashed, Switch,"GameGrin,NintendoWorldReport,Vooks,DarkStation,GameSpace,Switch Player,Cubed3,FNintendo,Nintendo Life","75,70,70,70,70,70,60,60,60"
The Castle Game, PlayStation 4,,
Tetris Ultimate, 3DS,,
Pandora: First Contact, PC,,
Saints Row IV: Enter the Dominatrix, Xbox 360,,
Legasista, PlayStation 3,,
Battlefield: Play4Free, PC,,
Roogoo Attack, DS,,
Riviera: The Promised Land, PSP,,
Jewel Quest, Xbox 360,,
True Crime: Streets of LA, PC,,
Medal of Honor Rising Sun," PlayStation 2, Xbox",",GameNow,Official Xbox Magazine,Next Level Gaming,Play Magazine,Yahoo!,GameZone,Game Informer,IGN,GMR Magazine,GameSpot,Total Video Games,TeamXbox,Game Over Online,GameSpy,GamePro,Cinescape,Electronic Gaming Monthly,Edge Magazine,TotalGames.net,eToychest,Game Revolution,Xbox Nation Magazine,games(TM)",",100,88,84,83,80,78,78,75,70,64,60,60,60,60,60,58,53,50,50,50,50,40,40"
Kung Fu Chaos, Xbox,,
Mobile Forces, PC,,
Shadow Man: 2econd Coming, PlayStation 2,,
Vanishing Point, PlayStation,,
Senran Kagura: Estival Versus, PlayStation 4,,
Castle of Shikigami III, Wii,,
Giga Wrecker Alt.," PlayStation 4, Switch",",Impulsegamer,Nintenderos,Worth Playing,Nintendo Enthusiast,Pure Nintendo,TrueGaming,Vandal,IGN Spain,SpazioGames,Digital Chumps,Nintendo Life,Cubed3,FNintendo,Digitally Downloaded,NintendoWorldReport,Vooks,Metro GameCentral",",90,80,80,80,75,75,75,75,71,70,70,60,60,60,55,50,50"
Milky Way Prince: The Vampire Star, PC,,
Knights of Pen & Paper 2, PC,,
We Ski, Wii,,
Raiders of the Broken Planet, Xbox One,,
Fallout 3 - Operation: Anchorage," Xbox 360, PC",",",","
Inked: A Tale of Love, PC,,
Beatmania, PlayStation 2,,
One Piece Grand Battle, GameCube,,
Sword Art Online: Hollow Fragment, PlayStation Vita,,
Star Fox: Assault, GameCube,,
Shoot Many Robots, Xbox 360,,
CSI: Crime Scene Investigation: 3 Dimensions of Murder, PC,,
Lost Planet: Extreme Condition," PlayStation 3, PC",",IC-Games,PC Gamer,GamesRadar+,ActionTrip,Worth Playing,GameSpot,PC Gamer UK,GameZone,GamerNode,Boomtown,VideoGamer,GotNext,Play.tm,PC Zone UK,PALGN,GameDaily,GameSpy,Computer Games Online RO,IGN,GameShark,PC Format,1UP,Eurogamer",",85,81,80,75,71,70,70,70,70,70,70,70,67,66,65,60,60,59,58,58,54,50,50"
JYDGE, Switch,,
Silent Hill 4: The Room, PC,,
UFO: Aftermath, PC,,
K-1 World Grand Prix, PlayStation 2,,
Incoming Forces, PC,,
Guilty Gear X Advance Edition, Game Boy Advance,,
Iron Aces, Dreamcast,,
Shattered Union," PC, Xbox",",TeamXbox,G4 TV,IGN,GameSpot,netjak,Pelit (Finland),Jolt Online Gaming UK,Thunderbolt,AceGamez,GameSpy,Eurogamer,Boomtown,Computer and Video Games,RewiredMind,Official Xbox Magazine,games(TM),Game Informer",",82,80,78,78,75,73,71,70,70,70,60,60,60,50,45,40,40"
MediEvil, PlayStation 4,,
Nancy Drew: The White Wolf of Icicle Creek, Wii,,
Pony Friends, DS,,
The Escapists: Complete Edition, Switch,,
Monster Monpiece, PlayStation Vita,,
Tony Hawk's Pro Skater HD," PlayStation 3, Xbox 360",",Gamers' Temple,Cheat Code Central,G4 TV,Impulsegamer,LEVEL (Czech Republic),X-ONE Magazine UK,DarkStation,Gaming Nexus,Gamestyle,Guardian,Gamereactor Denmark,Vandal,AtomicGamer,Official Xbox Magazine UK,Planet Xbox 360,IGN,Official Xbox Magazine,GameFocus,Machinima,Console Monster,Gamer Limit,Game Informer,Gaming Age,GamingXP,GameTrailers,3DJuegos,GamingTrend,4Players.de,GamesBeat,Armchair Empire,CD-Action,Hardcore Gamer,GameOver.gr,ZTGD,MondoXbox,GameCritics,Everyeye.it,JeuxActu,GRYOnline.pl,TeamXbox,SpazioGames,AusGamers,EGM,Games Master UK,Eurogamer Portugal,Level7.nu,Multiplayer.it,Digital Spy,Eurogamer Germany,GameSpot,Eurogamer,Eurogamer Spain,VideoGamer,Giant Bomb,InsideGamer.nl,XGN,Thunderbolt,Eurogamer Sweden,GameWatcher,COGconnected,Edge Magazine,Gamer.nl,Gamereactor Sweden,Worth Playing,Polygon,Game Revolution,Destructoid,Hyper Magazine,Metro GameCentral,GamesRadar+",",96,90,90,85,80,80,80,80,80,80,80,80,80,80,80,80,80,78,75,75,75,75,75,74,74,73,72,71,71,70,70,70,70,70,68,65,65,65,65,65,65,65,65,61,60,60,60,60,60,60,60,60,60,60,57,55,50,50,50,50,50,50,50,50,50,50,45,40,40,40"
Zombie Apocalypse: Never Die Alone, PlayStation 3,,
Nin2-Jump, Xbox 360,,
Fatal Frame: Maiden of Black Water, Wii U,,
LEGRAND LEGACY: Tale of the Fatebounds," PC, Switch",",Gaming Age,Nintenderos,Cubed3,Nintendo Life,GamingTrend,4Players.de,Destructoid,FNintendo,Video Chums,Digitally Downloaded",",91,72,70,70,70,68,65,60,60,40"
The Legend of Legacy, 3DS,"Digitally Downloaded,Nintendo Enthusiast,Nintendojo,Brash Games,Nintendo Force Magazine,Nintendo Life,RPGamer,Game Revolution,We Got This Covered,Gamers\' Temple,RPG Fan,NintendoWorldReport,God is a Geek,Vandal,IGN Spain,Atomix,Hardcore Gamer,Everyeye.it,NZGamer,GamesBeat,ZTGD,FNintendo,Gamer.nl,GameSpot,Cubed3,CD-Action,EGM,Eurogamer Italy,DarkZero,4Players.de,Destructoid","100,85,83,80,80,80,80,80,80,79,75,75,75,73,70,70,70,65,65,65,65,60,60,60,60,55,55,50,50,45,45"
Super Bomberman R," PlayStation 4, Xbox One","Video Chums,GameOver.gr,LaPS4,Eurogamer Italy,Push Square,Vandal,Areajugones,PlayStation Country,COGconnected,XGN,PlaySense,Playstation Official Magazine UK,DualShockers,Xbox Tavern,MondoXbox,ZTGD,GameSpew,4Players.de,SomosXbox,TheXboxHub,Official Xbox Magazine UK,Digital Chumps","82,75,73,70,70,70,70,70,68,65,65,60,45,82,75,70,70,68,65,60,50,40"
Lichtspeer, PlayStation 4,"4Players.de,Hardcore Gamer,ZTGD,DarkZero,Multiplayer.it,PSNStores,GameSpew,COGconnected,NZGamer,Push Square,TheSixthAxis,PlayStation Country,God is a Geek","80,80,80,80,78,70,70,65,60,60,50,50,40"
Metal Slug XX, PSP,"Worth Playing,GameShark,Cynamite,My Gamer,Cheat Code Central,Playstation: The Official Magazine (US),GamePro,GameZone,Gamer 2.0,GamingTrend,Game Informer,Digital Chumps,GameCritics,Everyeye.it,Hardcore Gamer,Gamervision,SpazioGames,Gamekult,Eurogamer Spain,Modojo,Gaming Nexus,GameFocus","80,75,75,74,70,70,70,70,70,70,68,66,65,65,65,65,65,60,60,60,58,54"
Tom Clancy's Splinter Cell Classic Trilogy HD, PlayStation 3,"Digital Chumps,Vandal,Play UK,PSM3 Magazine UK,NZGamer,GamePro,PlayStation LifeStyle,Eurogamer Portugal,Eurogamer,Worth Playing,ZTGD,XGN,IGN,SpazioGames,GameFocus,Playstation: The Official Magazine (US),Playstation Official Magazine UK,GameSpot,Gaming Age,Da Gameboyz,DarkStation","86,80,78,78,76,70,70,70,70,65,65,65,65,65,63,60,60,60,58,58,50"
Brut@l, PlayStation 4,"GameGrin,PlayStation Country,Digitally Downloaded,Gamer.nl,Hardcore Gamer,Gaming Age,PlayStation Universe,PlayStation LifeStyle,God is a Geek,IGN Spain,Playstation Official Magazine Australia,Playstation Official Magazine UK,GameSpew,Push Square,TheSixthAxis,Multiplayer.it,Game Informer,4Players.de,Everyeye.it,IGN Italia,CD-Action,Vandal,Game Rant,Destructoid,We Got This Covered,Metro GameCentral","85,80,80,80,80,75,75,75,75,74,70,70,70,70,70,70,70,69,68,65,60,60,50,50,50,50"
Edge Of Eternity, PC,"GameSpace,Hey Poor Player,4Players.de,ZTGD,PC Invasion,CD-Action,Jeuxvideo.com,GameStar,Hardcore Gamer,TheSixthAxis,Wccftech,COGconnected,Noisy Pixel,Multiplayer.it,Edge Magazine,Screen Rant","90,80,79,75,75,70,70,70,70,70,65,64,60,60,50,50"
Oil Rush, PC,"CD-Action,4Players.de,DarkZero,PC Master (Greece),3DJuegos,Meristation,Destructoid,Multiplayer.it,GameStar,BigPond GameArena,PC Games,Gamereactor Denmark,LEVEL (Czech Republic),Everyeye.it,Absolute Games,XGN,IGN,PC Gamer UK,Eurogamer,Eurogamer Portugal,GameSpot,GameSpy,Quarter to Three","85,80,80,80,80,80,80,78,77,75,73,70,70,70,68,65,65,62,60,60,60,40,40"
Song of Horror, PlayStation 4,"Finger Guns,PLAY,Hobby Consolas,PlayStation Universe,MGG Spain,LaPS4,GameMAG,PlayStation Country,Noisy Pixel,Pure Playstation,Gaming Nexus,Hey Poor Player,New Game Network,Push Square","90,80,79,75,75,71,70,70,70,60,55,50,45,40"
Namco Museum Archives Vol. 2, Switch,"Worth Playing,NintendoWorldReport,Noisy Pixel,Nintendo Enthusiast,GameMAG,Vooks,Cubed3,Digitally Downloaded,4Players.de,Starbit,Nintendo Life,Nintendo Insider,DarkStation","80,75,75,75,70,70,70,70,65,60,60,50,50"
Golazo!, Switch,"NintendoWorldReport,FNintendo,Nintendo Life,Nintenderos,Gaming Age,Cubed3,Meristation","75,70,70,69,67,60,60"
Atari Flashback Classics, Switch,"Video Chums,Gaming Age,TheSixthAxis,Nintendo Insider,Vooks,Gamers' Temple,NintendoWorldReport,CGMagazine,Cubed3,GameSpew,Nintendo Life","85,83,80,70,70,65,65,65,60,50,50"
Yo-kai Watch Blasters: Red Cat Corps, 3DS,"NintendoWorldReport,GamingTrend,Nintenderos,Nintendo Life,Multiplayer.it,Meristation,Areajugones,Everyeye.it,SpazioGames,Nintendo Force Magazine,Vandal,Jeuxvideo.com,IGN Italia,Game World Navigator Magazine,FNintendo,GameGrin,Destructoid,Gameblog.fr,Vooks,God is a Geek","90,85,80,80,78,70,70,70,70,65,65,65,65,63,60,60,60,60,40,40"
Gravel," Xbox One, PlayStation 4","Game Over Online,Xbox Tavern,XboxAddict,MondoXbox,Official Xbox Magazine UK,TheXboxHub,ZTGD,Windows Central,GameSpew,XGN,Generación Xbox,The Digital Fix,TrueAchievements,SomosXbox,IGN,Wccftech,COGconnected,Critical Hit,God is a Geek,The Games Machine,Everyeye.it,GameGrin,IGN Spain,Multiplayer.it,IGN Italia,Playstation Official Magazine UK,PlaySense,PlayStation Country,Push Square,PlayStation LifeStyle,SpazioGames,Eurogamer Italy,Vandal,IGN Japan,JeuxActu,DualShockers,Games Master UK,M3,Gameblog.fr,Trusted Reviews,Hardcore Gamer,TheSixthAxis,BaziCenter,GameSpot,CGMagazine","80,79,78,73,70,70,70,70,70,65,60,60,60,60,59,80,80,80,80,80,78,75,75,75,75,70,70,70,70,70,70,70,68,66,65,65,60,60,60,60,60,60,50,50,50"
Danganronpa Another Episode: Ultra Despair Girls, PlayStation 4,"Digitally Downloaded,CGMagazine,PlayStation LifeStyle,Eurogamer Italy,The Games Machine,GameSpew,Multiplayer.it,RPG Site,Everyeye.it,Gameblog.fr,Stevivor,Twinfinite,Destructoid","80,80,75,70,70,70,70,70,65,60,60,60,60"
Vikings: Wolves of Midgard," PlayStation 4, PC, Xbox One","XGN,PlayStation Country,COGconnected,Hardcore Gamer,IGN Spain,Meristation,PlayStation Universe,CGMagazine,Digitally Downloaded,Vandal,RPGamer,GameOver.gr,Push Square,The Digital Fix,GameStar,Worth Playing,PC Games,Hooked Gamers,CD-Action,Games.cz,PC PowerPlay,Critical Hit,Ragequit.gr,3DJuegos,Areajugones,GameWatcher,Riot Pixels,LEVEL (Czech Republic),","80,80,80,80,80,75,75,75,60,60,50,50,50,40,78,75,75,72,70,70,70,70,69,65,65,60,56,40,"
FORCED SHOWDOWN, PC,"COGconnected,PLAY! Zine,JeuxActu,Everyeye.it,Hooked Gamers,Areajugones,Eurogamer Poland,Brash Games,IGN Spain,Eurogamer Italy,DarkZero,Destructoid,CGMagazine,Game Revolution","85,80,80,73,72,70,70,70,70,70,60,55,50,50"
Rayman Raving Rabbids 2, Wii,"AceGamez,n-Revolution Magazine UK,GameDaily,Games Master UK,Pelit (Finland),Game Informer,Official Nintendo Magazine UK,Nintendo Gamer,Da Gameboyz,AtomicGamer,GameSpy,PALGN,GameSpot,Nintendo Power,GamingExcellence,IGN,Cheat Code Central,Play.tm,Edge Magazine,NintendoWorldReport,Eurogamer,VideoGamer,The Wiire,Jolt Online Gaming UK,G4 TV","90,83,80,80,80,78,78,78,71,71,70,65,65,65,65,63,62,60,60,55,50,50,50,46,40"
Fullmetal Alchemist 2: Curse of the Crimson Elixir, PlayStation 2,"Game Chronicles,Cheat Code Central,BonusStage,GameShark,GameSpot,GameZone,Worth Playing,GameSpy,GamerFeed,DarkStation,Siliconera,Play Magazine,Gaming Age,1UP,PSM Magazine,Official U.S. Playstation Magazine,Game Informer,eToychest,Electronic Gaming Monthly,GameCritics,G4 TV","84,80,77,75,73,70,70,70,70,70,70,70,67,65,65,60,60,59,58,55,40"
