name,platform,sources,scores
Mercenaries 2: World in Flames, Xbox 360,"GamingTrend,Pelit (Finland),Games Master UK,Gameplayer,GameZone,NZGamer,BigPond GameArena,1UP,Game Revolution,Official Xbox Magazine UK,Kombo,IGN AU,GameSpy,TeamXbox,GameDaily,Armchair Empire,Game Over Online,Gameplanet,AceGamez,DarkStation,IGN,GameTrailers,Console Monster,Gamer 2.0,DailyGame,HellBored,Worth Playing,Official Xbox Magazine,MS Xbox World,Gaming Age,Xbox Achievements,WonderwallWeb,PALGN,Electronic Gaming Monthly,Talk Xbox,Game Informer,AtomicGamer,Cheat Code Central,Xbox World 360 Magazine UK,GamePro,X-ONE Magazine UK,XboxAddict,ZTGD,Jolt Online Gaming UK,Totally360,Maxi Consolas (Portugal),Gamers' Temple,Cynamite,3DJuegos,Game Chronicles,GameShark,Xbox World Australia,VideoGamer,Giant Bomb,G4 TV,Kikizo,Total Video Games,Planet Xbox 360,games(TM),Level7.nu,GameCritics,Extreme Gamer,Eurogamer,GameSpot,Gamervision,Gamestyle,PTGamers,Gaming Nexus,ActionTrip","93,93,86,85,85,85,85,83,83,80,80,80,80,80,80,80,80,80,80,80,79,79,79,77,77,77,76,75,75,75,75,75,75,75,74,73,72,72,72,70,70,70,70,70,70,70,70,70,69,68,67,64,60,60,60,60,60,60,60,60,60,59,50,50,50,50,50,42,41"
Underrail, PC,"Ragequit.gr,PLAY! Zine,CD-Action,Softpedia,Destructoid,Riot Pixels,GameStar,Game World Navigator Magazine,Games.cz,Brash Games,Eurogamer Italy","92,80,75,75,75,72,72,71,60,60,60"
"Wallace & Gromit's Grand Adventures, Episode 2: The Last Resort", PC,"Armchair Empire,Just Adventure,Game Revolution,GamePro,Thunderbolt,GameFocus,Gamervision,Cheat Code Central,PC Zone UK,IGN,Gameplayer Sweden,Gamers' Temple,Multiplayer.it,PC Gamer UK,Destructoid,PALGN,Adventure Gamers,D+PAD Magazine,LEVEL (Czech Republic)","85,83,83,80,80,75,75,74,72,70,70,70,69,67,65,65,60,60,60"
Disney's Chicken Little: Ace in Action, Wii,"IGN,Game Informer,Gamers' Temple,Nintendo Power,GameZone,Electric Playground,PALGN,Nintendo Gamer","76,73,73,70,70,70,70,69"
Book of Demons, PC,"PLAY! Zine,Wccftech,Digital Chumps,GamingTrend,Gaming Nexus,CD-Action,Games.cz,Eurogamer Italy,DarkStation,Cubed3,MMORPG.com,Twinfinite,COGconnected,The Games Machine,Gamersky,Vandal,RPG Fan,Riot Pixels,Edge Magazine,Multiplayer.it,PC Invasion,GameSpace,Everyeye.it,LEVEL (Czech Republic),Screen Rant,RPGamer,GameGrin,The Overpowered Noobs","90,90,88,85,80,80,80,80,80,80,80,80,80,76,75,75,75,70,70,70,70,65,64,60,60,50,40,40"
Worms: Battle Islands, PSP,"Playstation Official Magazine UK,Play UK,Playstation: The Official Magazine (US),PlayStation LifeStyle,Cheat Code Central,Pocket Gamer UK,Eurogamer Italy,Vandal,GamesRadar+,GameSpot,Destructoid,IncGamers,games(TM)","80,80,80,80,76,70,70,70,70,70,65,65,60"
Justice League Heroes, PSP,"Gamers' Temple,RPG Fan,GameZone,Digital Entertainment News,GameSpot,GameShark,GamesRadar+,Gaming Nexus,GamePro,Official Playstation 2 Magazine UK,Pure Magazine UK,PSM Magazine,Pocket Gamer UK","82,82,81,80,76,75,70,70,70,70,70,65,60"
Namco Museum, Switch,"Gaming Age,Game Over Online,Nintendojo,Video Chums,Worth Playing,Nintendo Force Magazine,DualShockers,Digital Chumps,Cubed3,Digitally Downloaded,Game Revolution,Hardcore Gamer,Nintendo Life,Atomix,Impulsegamer,GamingTrend,Destructoid,The Games Machine,God is a Geek,Gaming Nexus,Hobby Consolas,Switch Player,Eurogamer Italy,COGconnected,Twinfinite,CGMagazine,Forbes,Metro GameCentral,Attack of the Fanboy,Vandal,Everyeye.it,App Trigger,IGN Italia,GameCritics,Vooks,ZTGD,TheSixthAxis,JeuxActu,XGN,We Got This Covered","100,85,83,82,80,80,80,80,80,80,80,80,80,78,75,75,75,75,75,74,74,74,70,70,70,70,70,70,70,65,65,65,65,60,60,60,60,55,50,50"
Dark Sector, PlayStation 3,"Gamers' Temple,Game Chronicles,Pelit (Finland),Maxi Consolas (Portugal),Play.tm,Worth Playing,MEGamers,PSX Extreme,GameDaily,ZTGD,VideoGamer,Playstation: The Official Magazine (US),PTGamers,AceGamez,Gamer 2.0,IGN,Extreme Gamer,PSM3 Magazine UK,Game Informer,1UP,GameSpot,GameZone,Kombo,GamerNode,Gaming Age,GamingExcellence,Cheat Code Central,DailyGame,GameTrailers,Electronic Gaming Monthly,The New York Times,GameTap,GameSpy,Play Magazine,Official Playstation 2 Magazine UK,Gamer.nl,Playstation Official Magazine UK,Game Over Online,Wired,Gameplayer,Gameplanet,Play UK,GameShark,DarkZero,G4 TV,Giant Bomb,Game Revolution","90,90,88,85,85,83,81,80,80,80,80,80,80,80,79,77,77,76,75,75,75,75,75,75,75,75,74,74,73,72,72,70,70,70,70,70,70,70,70,70,65,62,58,50,40,40,33"
Dead Rising 2: Off the Record, PlayStation 3,"Game Informer,Playstation Official Magazine Australia,PSM3 Magazine UK,Game Over Online,GameOver.gr,games(TM),3DJuegos,Vandal,Cheat Code Central,Official PlayStation Magazine Benelux,Impulsegamer,Gaming Age,Thunderbolt,Playstation Official Magazine UK,Eurogamer Sweden,Playstation: The Official Magazine (US),Worth Playing,GameSpot,VideoGamer,PSFocus,TotalPlayStation,XGN,PSX Extreme,Play UK,GamerNode,Digital Spy,Eurogamer Italy,Giant Bomb,GameWatcher,Eurogamer,Gamereactor Sweden","95,90,85,80,80,80,80,80,76,75,75,75,70,70,70,70,70,70,70,69,65,65,63,61,60,60,60,60,60,60,60"
Endless Ocean, Wii,"Nintendo Gamer,Play Magazine,NintendoWorldReport,Official Nintendo Magazine UK,Games Master UK,Gaming Target,Jolt Online Gaming UK,AceGamez,NTSC-uk,Boomtown,IGN,1UP,GameDaily,G4 TV,Zentendo,Cubed3,GameZone,GameCritics,Nintendo Power,PALGN,GameShark,GamerNode,The Wiire,GameTrailers,Gamervision,VideoGamer,Edge Magazine,GameSpot,DailyGame,PTGamers,Nintendojo,Cheat Code Central,Pelit (Finland),Eurogamer,Game Informer,Kombo,GameTap,The A.V. Club,Destructoid,Gameplayer,NZGamer,GamePro","88,85,85,84,84,82,81,80,80,80,80,80,80,80,80,80,80,75,75,75,75,75,75,74,70,70,70,70,70,70,70,68,63,60,60,60,60,58,55,50,49,25"
Need for Speed Heat, PlayStation 4,"DarkStation,Hobby Consolas,The Games Machine,App Trigger,Gaming Age,Cubed3,GameGrin,VGC,PlayStation Country,Daily Star,TheSixthAxis,Critical Hit,PlayStation LifeStyle,Areajugones,Power Unlimited,Gamer.nl,GamePro Germany,IGN,VG247,Hardcore Gamer,Game Informer,Impulsegamer,PSX Extreme,TrueGaming,Multiplayer.it,PlayGround.ru,COGconnected,Worth Playing,PLAY! Zine,Playstation Official Magazine UK,Digitally Downloaded,New Game Network,Gamer.no,M3,Twinfinite,Screen Rant,The Digital Fix,Softpedia,GameOver.gr,GameSpot,PlaySense,Push Square,Metro GameCentral,Gameplanet,Slant Magazine,Gameblog.fr,GamesRadar+,Atomix,GameCrate,SpazioGames,LevelUp,3DJuegos,Everyeye.it,4Players.de,Wccftech,Gamers Heroes,CGMagazine,USgamer,Jeuxvideo.com,PlayStation Universe,DualShockers","90,85,85,85,83,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,78,76,75,75,75,75,74,72,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,68,68,67,65,65,65,64,60,60,60,60,55,50,30"
Shadows: Awakening, PlayStation 4,"Game Over Online,Softpedia,DarkStation,Digitally Downloaded,PlayStation LifeStyle,IGN Spain,PlayStation Universe,Video Chums,Eurogamer Italy,Playstation Official Magazine UK,Hardcore Gamer,Push Square,TheSixthAxis,GameCritics","80,80,80,80,80,80,75,73,70,70,70,70,60,45"
Spintires: Mudrunner, Xbox One,"TheXboxHub,XboxAddict,AusGamers,Generación Xbox,BaziCenter,ZTGD,TheSixthAxis,God is a Geek,GameSpew,MondoXbox","90,79,75,73,70,70,70,70,70,55"
Star Wars Battlefront, PC,"Pelit (Finland),Game World Navigator Magazine,IGN,Ragequit.gr,4Players.de,GameStar,CD-Action,GameWatcher,PC Gamer,Edge Magazine,Games.cz,Gamers' Temple,GameSpot,Riot Pixels,GRYOnline.pl,CGMagazine,Game Over Online,Merlin'in Kazanı (Turkey),The Escapist","81,81,80,79,79,78,75,75,72,70,70,70,70,68,65,65,60,60,60"
Killzone: Shadow Fall - Intercept, PlayStation 4,"God is a Geek,ZTGD,Play UK,Digital Chumps,Push Square,Worth Playing,NZGamer,Hardcore Gamer,PlayStation LifeStyle,Game Revolution,NowGamer,PSX Extreme,EGM,PlayStation Universe,The Digital Fix,Destructoid,Eurogamer,IGN Italia,games(TM),GameFront,Gameblog.fr,GameSpot,Everyeye.it","90,85,84,84,80,80,80,80,80,80,80,75,75,75,70,70,70,64,60,60,60,60,50"
Cognition: An Erica Reed Thriller Episode 2 - The Wise Monkey, PC,"PC Master (Greece),RPG Fan,The Digital Fix,AtomicGamer,DarkStation,Meristation,Destructoid,IGN Italia,4Players.de,Gameblog.fr,Adventure Gamers,GameCritics,Impulsegamer,Gamer.no,Thunderbolt,GameWatcher","87,83,80,80,80,77,75,75,70,70,70,65,60,60,60,60"
Test Drive: Eve of Destruction, Xbox,"Worth Playing,XboxAddict,Frictionless Insight,XGP Gaming,Game Chronicles,BonusStage,Stuff,Gaming Illustrated,Official Xbox Magazine,Next Level Gaming,Gamers' Temple,Extreme Gamer,Maxim Online,Yahoo!,GamerFeed,Game Informer,PGNx Media,GameZone,DarkStation,TeamXbox,MS Xbox World,GameSpot,Electronic Gaming Monthly,Game Over Online,GameShark,GameSpy,IGN,Xbox Nation Magazine","97,92,90,88,87,86,85,84,83,83,80,80,80,80,80,78,76,72,70,70,70,68,67,65,60,60,53,40"
Sword of Mana, Game Boy Advance,"Nintendo Power,Nintendojo,Siliconera,NintendoWorldReport,Worth Playing,Nintendophiles,GamePro,GamerFeed,eToychest,Games Radar,Game Informer,GameZone,GameSpy,Pocket Games,GameBiz,Play Magazine,GameSpot,IGN,Cheat Code Central,GameNow,1UP,netjak,Edge Magazine,GMR Magazine,GBA Central,AceGamez,Electronic Gaming Monthly,Deeko,G4 TV,Times Online,games(TM)","98,96,96,85,84,83,80,80,80,78,78,75,75,75,75,75,71,70,70,67,65,62,60,60,60,60,60,60,60,60,50"
Disciples II: Guardians of the Light, PC,"Deeko,GameZone,Gamer's Pulse,PC Gamer,Computer Games Magazine,GameSpot,Computer Gaming World,IGN,Armchair Empire,GameSpy","85,84,80,78,70,70,70,70,68,65"
Hearts of Iron, PC,"PC Gamer,netjak,IGN,Adrenaline Vault,Game Over Online,PC Format,GameZone,GameSpot,Computer Gaming World,Eurogamer,Gamers' Temple,Computer Games Magazine,Yahoo!","90,86,85,80,80,76,75,70,70,60,60,40,40"
NFL Blitz 20-03, Xbox,"GamerWeb Xbox,XenGamers,GameSpot,IGN,Media and Games Online Network,TeamXbox,GameSpy,Maxim Online,GameNow,Official Xbox Magazine,Xbox Nation Magazine,Gaming Age","85,83,80,78,75,74,73,70,67,65,60,50"
NFL Blitz 20-03, GameCube,"GameSpot,Media and Games Online Network,IGN,netjak,Nintendojo,GameSpy,Maxim Online,Nintendo Power,GameNow,Nintendophiles,Gaming Age","80,80,78,78,75,73,70,68,67,65,50"
Silpheed: The Lost Planet, PlayStation 2,"IGN,Core Magazine,Gamezilla!,Happy Puppy,PSX Nation,GamerWeb Sony,GameSpot,TotalGames.net,All Game Guide,GameReviewer,Games Radar,My Gamer","83,83,82,80,70,70,68,65,60,51,50,50"
RC Revenge, PlayStation,"Daily Radar,Happy Puppy,CNET Gamecenter,IGN,Gaming Age,GameSpot,Hot Games,GamePro","88,85,80,78,75,73,60,40"
A New Beginning - Final Cut, PC,"CD-Action,Meristation,Multiplayer.it,GamingXP,PC Games,SpazioGames,Gamers.at,PC Games (Russia),Eurogamer Italy,LEVEL (Czech Republic),Adventure Gamers,PC Format,Hardcore Gamer,Eurogamer Portugal,Everyeye.it,Absolute Games,GameSpot,games(TM),Destructoid,Gamer.no","90,85,85,85,84,83,81,80,80,80,80,78,70,70,68,65,65,60,40,40"
Convoy, PC,"Pelit (Finland),Digitally Downloaded,Gameplanet,Vandal,SpazioGames,Twinfinite,Game Rant,Hooked Gamers,Games.cz,CD-Action,Multiplayer.it,Eurogamer Poland,Everyeye.it,Game Informer,Level7.nu,GameOver.gr,Riot Pixels","90,90,90,85,80,80,80,71,70,70,70,70,70,70,60,60,40"
Assassin's Creed III Remastered, PlayStation 4,"COGconnected,GamePro Germany,Hobby Consolas,We Got This Covered,JeuxActu,GRYOnline.pl,Multiplayer.it,Jeuxvideo.com,Meristation,IGN,Areajugones,Everyeye.it,GameOver.gr,Atomix,IGN Italia,IGN Spain,SpazioGames,Gaming Nexus,Vgames,BaziCenter,TrueGaming,PlayStation LifeStyle,God is a Geek,Push Square,4Players.de,XGN,Cubed3,Daily Star,The Digital Fix,Gamer.nl,Metro GameCentral","85,84,81,80,80,80,80,80,78,78,77,76,75,75,75,73,71,70,70,70,70,70,70,70,67,65,60,60,60,60,60"
Matterfall, PlayStation 4,"CGMagazine,God is a Geek,COGconnected,Games Master UK,PlaySense,The Games Machine,Stevivor,Wccftech,Vandal,NZGamer,Gamer.nl,PlayStation Country,4Players.de,Atomix,Eurogamer Italy,We Got This Covered,Multiplayer.it,IGN Spain,PlayStation LifeStyle,TheSixthAxis,Game Informer,EGM,GamesBeat,IGN Italia,PLAY! Zine,3DJuegos,SpazioGames,Critical Hit,Destructoid,LevelUp,Impulsegamer,Merlin'in Kazanı (Turkey),Playstation Official Magazine UK,M3,XGN,GamePro Germany,Gameblog.fr,Everyeye.it,Trusted Reviews,IGN,GameSpew,Push Square,New Game Network,Worth Playing,Vgames,DualShockers,Meristation,Digitally Downloaded,games(TM),GameOver.gr,PlayStation Universe,Gameplanet,Twinfinite,Metro GameCentral,Areajugones,GameSpot,Edge Magazine","90,90,86,85,85,85,85,83,82,81,80,80,80,80,80,80,80,80,80,80,80,80,80,77,75,75,75,75,75,73,72,72,70,70,70,70,70,70,70,70,70,70,66,65,65,65,65,60,60,60,60,60,60,60,60,60,50"
Super Dragon Ball Z, PlayStation 2,"GamePro,AceGamez,eToychest,PSM Magazine,Gaming Target,Gaming Nexus,PGNx Media,Gamer 2.0,Official U.S. Playstation Magazine,GameZone,Cheat Code Central,GamerNode,Games Master UK,PSM3 Magazine UK,GameTrailers,IGN,GameSpot,Da Gameboyz,Game Chronicles,GameSpy,GamerFeed,GamingExcellence,GameShark,PALGN,Console Gameworld,GamesRadar+,Game Informer,PSW Magazine UK,Official Playstation 2 Magazine UK,Eurogamer,Gamezilla!","90,90,87,85,85,85,81,80,80,77,76,76,75,75,75,74,73,73,71,70,70,70,67,65,62,60,60,60,50,50,50"
Sudeki, Xbox,"Maxim Online,RewiredMind,Next Level Gaming,Warcry,Extreme Gamer,VGPub,GamePro,All Game Guide,Armchair Empire,Game Over Online,Gamer's Hell,XGP Gaming,Gamezilla!,TotalGames.net,Gamer's Pulse,Gamers' Temple,DarkStation,Worth Playing,GameBiz,Stuff,Just RPG,Adrenaline Vault,Yahoo!,Times Online,TeamXbox,Game Chronicles,Xbox World Australia,IGN,Game Informer,Jolt Online Gaming UK,GameZone,DailyGame,Games Radar,netjak,GameSpy,Loaded Inc,eToychest,MS Xbox World,Australian GamePro,BonusStage,Gamers Europe,3DAvenue,Play Magazine,Cinescape,Xbox Evolved,Xequted,WHAM! Gaming,Inside Gamer Online,Gamestyle,GamerArchive,Total Video Games,PALGN,The Sydney Morning Herald,Kombo,Gaming Nexus,RealGamer,GameSpot,Official Xbox Magazine,Xbox Nation Magazine,Edge Magazine,GMR Magazine,games(TM),GameShark,Cheat Code Central,XboxAddict,GameSpot AU,Game Revolution,1UP,Electronic Gaming Monthly,NTSC-uk,Eurogamer,GameCritics,GamerFeed,Gaming Age,G4 TV","100,90,90,90,90,90,90,90,88,87,86,86,84,84,84,82,80,80,80,80,80,80,80,80,79,79,79,78,78,78,77,77,75,75,75,75,75,75,75,75,75,75,75,75,74,74,73,72,70,70,70,70,70,68,67,66,65,65,60,60,60,60,60,60,60,60,58,55,53,50,50,50,50,50,40"
Amped 3, Xbox 360,"AceGamez,Extreme Gamer,Game Chronicles,Gamezilla!,Computer and Video Games,Game Informer,IncGamers,Games Radar,Yahoo!,Electronic Gaming Monthly,G4 TV,Gamestyle,MS Xbox World,Official Xbox Magazine,GamesRadar+,ZTGD,Gamers Europe,The Sydney Morning Herald,NTSC-uk,Jolt Online Gaming UK,Pelit (Finland),Next Level Gaming,GameSpot,TeamXbox,Xbox Solution,Detroit Free Press,Console Gameworld,GameZone,1UP,GameSpy,Cheat Code Central,Xbox Evolved,GamerFeed,DailyGame,Operation Sports,Play Magazine,Total Video Games,Edge Magazine,Boomtown,Thunderbolt,PALGN,IGN,Planet Xbox 360,GamePro,Eurogamer,Game Revolution,Gaming Age,360 Gamer Magazine UK,Computer Games Magazine","100,95,91,90,90,85,85,84,80,80,80,80,80,80,80,80,80,80,80,79,79,78,76,75,75,75,73,71,70,70,70,70,70,70,70,70,70,70,70,70,70,69,65,60,60,58,50,50,20"
GreedFall, PlayStation 4,"Hobby Consolas,RPG Fan,Softpedia,The Digital Fix,Vandal,GamePro Germany,Multiplayer.it,PlayStation Universe,4Players.de,COGconnected,LaPS4,CGMagazine,PlaySense,SpazioGames,Game Informer,RPGamer,CD-Action,Digitally Downloaded,Playstation Official Magazine UK,Twinfinite,BaziCenter,Vgames,New Game Network,PlayStation Country,We Got This Covered,Gameblog.fr,Metro GameCentral,IGN Italia,Eurogamer Italy,TheSixthAxis,Push Square,Screen Rant,Critical Hit,Gameplanet,Jeuxvideo.com,DualShockers,Games.cz","84,82,80,80,80,80,80,80,78,76,76,75,75,73,73,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,65,65,65,65,50"
NBA Live 18, Xbox One,"TheXboxHub,IGN Italia,Generación Xbox,4Players.de,Vandal,God is a Geek,Multiplayer.it,MondoXbox,EGM,NZGamer,SomosXbox,GameSpot,Game Informer,Sporting News,Forbes,IGN","80,78,77,76,75,75,75,75,75,74,70,70,70,70,67,65"
The Fall, Wii U,"Cubed3,GameCritics,4Players.de,Multiplayer.it,FNintendo,Nintendo Life,NintendoWorldReport,Nintendojo,God is a Geek","90,80,76,75,70,70,70,67,50"
Rayman 3 HD, PlayStation 3,"Eurogamer Sweden,Eurogamer Italy,Play UK,XGN,Multiplayer.it,Official PlayStation Magazine Benelux,3DJuegos,Playstation Official Magazine UK,Push Square,NZGamer,PlayStation LifeStyle,TheSixthAxis,IGN,Everyeye.it,Games Master UK","90,80,77,75,75,72,72,70,70,70,70,70,70,70,63"
Dementium: The Ward, DS,"Deeko,Zentendo,Cheat Code Central,Nintendo Power,Destructoid,Vandal,Gamer 2.0,VideoGamer,Cubed3,GamesRadar+,GamePro,IGN,GameDaily,GamerNode,ZTGD,Modojo,Official Nintendo Magazine UK,Games Master UK,Nintendo Gamer,My Gamer,Multiplayer.it,Meristation,PALGN,GameSpot,The A.V. Club,Nintendojo,3DJuegos,n-Revolution Magazine UK,SpazioGames,Eurogamer,Metro GameCentral,D+PAD Magazine,Level7.nu,Nintendo Life,GameSpy,Pocket Gamer UK,NintendoWorldReport,Gaming Target,Worth Playing,Thunderbolt,1UP,Video Game Talk,Game Informer,Game Revolution,GameShark,Edge Magazine,Gameplayer Sweden,Eurogamer Spain","90,90,86,85,85,83,83,80,80,80,80,80,80,80,80,80,79,79,79,76,75,75,75,75,75,75,74,70,70,70,70,70,70,70,70,70,70,65,65,60,60,60,58,58,58,50,50,30"
Proteus, PlayStation 3,"Atomix,4Players.de,GameCritics,3DJuegos,PlayStation Universe,Playstation Official Magazine UK,XGN,PlaySense,Vandal,Metro GameCentral,Push Square,LaPS4,The Digital Fix","85,85,80,80,80,80,75,75,70,70,70,42,30"
Prinny: Can I Really Be the Hero?, PSP,"Gaming Nexus,TotalPlayStation,Kombo,ZTGD,Vandal,IGN,Game Revolution,GameShark,AtomicGamer,GameZone,Cheat Code Central,Games Master UK,GamesRadar+,GameSpot,Gamervision,Worth Playing,Modojo,Game Informer,Playstation Official Magazine Australia,Play UK,Eurogamer Spain,Gamers' Temple,GamerNode,1UP,Gameplanet,Play.tm,Multiplayer.it,3DJuegos,Pocket Gamer UK,Everyeye.it,Video Game Talk,games(TM),VideoGamer,Playstation Official Magazine UK,LEVEL (Czech Republic),Extreme Gamer,GamePro,G4 TV,AceGamez,Eurogamer,Metro GameCentral,PSM3 Magazine UK,Playstation: The Official Magazine (US),Edge Magazine,Destructoid","100,90,90,85,85,83,83,83,83,82,82,81,80,80,80,80,80,80,80,80,80,78,75,75,75,74,74,72,70,70,70,70,70,70,70,65,60,60,60,60,60,52,40,40,35"
Sea of Solitude, Xbox One,"Gaming Nexus,Digital Chumps,Generación Xbox,Official Xbox Magazine UK,TheXboxHub,Xbox Tavern,DarkStation,SomosXbox,Video Chums,Stevivor,Gamers' Temple,Vandal,M3,The Sydney Morning Herald,Atomix,XBLA Fans,Washington Post,VideoGamer,Press Start Australia,Jeuxvideo.com","88,85,83,80,80,80,80,80,79,75,74,73,70,70,68,60,60,60,60,55"
Zombi, Xbox One,"MondoXbox,Post Arcade (National Post),4Players.de,IGN Italia,Atomix,ZTGD,IGN,Everyeye.it,Multiplayer.it,Gamestyle,Eurogamer Italy,Official Xbox Magazine UK,Impulsegamer,COGconnected,Hardcore Gamer,We Got This Covered,Pure Xbox,GameOver.gr","85,85,80,78,77,75,75,75,73,70,70,70,68,64,60,60,60,50"
Inazuma Eleven 3: Bomb Blast, 3DS,"Eurogamer Spain,Pocket Gamer UK,Gameblog.fr,Vandal,3DJuegos,Meristation,Cubed3,Everyeye.it,Eurogamer Sweden,Gamer.nl,Eurogamer Portugal,Official Nintendo Magazine UK,Eurogamer Italy,God is a Geek,Nintendo Life,Games Master UK,XGN,RPGamer","90,80,80,76,75,75,70,70,70,70,70,70,70,70,70,67,65,60"
Broken Sword 5: The Serpents' Curse - Part II, PC,"games(TM),Merlin'in Kazanı (Turkey),LEVEL (Czech Republic),God is a Geek,Multiplayer.it,3DJuegos,IncGamers,Hardcore Gamer,PC Gamer UK,GameStar,GameWatcher,IGN Italia,4Players.de,Eurogamer Germany,Riot Pixels,Digital Spy,Games.cz,Guardian,Gameblog.fr,GameSpot","90,88,80,80,80,80,80,80,78,76,75,72,70,70,60,60,60,60,60,60"
The Saboteur, PlayStation 3,"Gaming Nexus,The A.V. Club,GamingXP,NZGamer,Console Monster,Play Magazine,Gaming Target,Game Over Online,Gaming Age,IGN AU,9Lives,PSX Extreme,RealGamer,PS3bloggen.se,Eurogamer Portugal,Playstation: The Official Magazine (US),Cynamite,Playstation Official Magazine Australia,Game Informer,VideoGamer,GameDaily,GamesRadar+,Multiplayer.it,PSFocus,Cheat Code Central,InsideGamer.nl,GameSpot,IGN,ZTGD,XGN,Gamervision,Games Master UK,3DJuegos,Extreme Gamer,GamerNode,Playstation Official Magazine UK,Vandal,SpazioGames,PSM3 Magazine UK,Play UK,1UP,Game Revolution,GameWatcher,IGN UK,Gamer.nl,Eurogamer,GameSpy,Level7.nu,Giant Bomb,TheSixthAxis,Edge Magazine,Metro GameCentral,Total Video Games,Gamestyle","91,91,88,87,86,85,85,85,83,83,81,80,80,80,80,80,80,80,80,80,80,80,78,78,76,75,75,75,75,74,73,73,72,70,70,70,70,70,69,67,67,67,65,62,60,60,60,60,60,60,50,50,50,50"
Area 51, Xbox,"BonusStage,Game Chronicles,Kombo,Game Informer,MS Xbox World,Xbox Solution,TeamXbox,GameZone,IGN,GameShark,Game Over Online,Electronic Gaming Monthly,XboxAddict,GameBiz,Warcry,Extreme Gamer,G4 TV,Yahoo!,DailyGame,Xbox World Australia,VGPub,TotalGames.net,GameSpot,Play Magazine,Worth Playing,Computer and Video Games,GamerFeed,Gamestyle,AceGamez,DarkStation,Official Xbox Magazine,Inside Gamer Online,Gaming Age,1UP,Stuff,XGP Gaming,GameSpy,The Sydney Morning Herald,Edge Magazine,Game Revolution,GameCritics,games(TM),NTSC-uk","92,88,86,85,85,84,83,82,80,80,80,80,80,80,80,80,80,80,79,78,75,73,72,70,70,70,70,70,70,70,68,68,67,65,65,61,60,60,60,58,55,50,50"
TOHU, PC,"Het Nieuwsblad,Adventure Gamers,Digital Chumps,PC Games,Hardcore Gamer,PC Gamer,Hey Poor Player,CD-Action,Hooked Gamers,Riot Pixels","100,80,80,80,80,76,70,65,55,52"
Chasm, PC,"Hardcore Gamer,GameCritics,CD-Action,TheSixthAxis,3DJuegos,USgamer,DualShockers,GameSpot,New Game Network,PC Gamer,Everyeye.it,RPG Fan,Game Informer,Destructoid,PC Games,IGN Spain,Eurogamer Italy,DarkStation,IGN,GameSpace,IGN Italia,CGMagazine,Twinfinite,Gameblog.fr,GameOver.gr,PC Invasion,We Got This Covered","90,85,80,80,80,80,80,80,78,78,75,75,75,75,74,72,70,70,70,65,63,60,60,60,60,60,40"
LEGO Jurassic World, PC,"Games.cz,PC Games,GameStar,IGN,GamingTrend,PCWorld,LEVEL (Czech Republic),CD-Action","80,79,77,76,75,70,60,60"
MouseCraft, PC,"Gaming Nexus,Game Informer,DarkStation,GameFront,ZTGD,Digital Spy,Hardcore Gamer,IGN,Riot Pixels,SpazioGames,3DJuegos,Destructoid,PC Gamer,Gamer.no,LEVEL (Czech Republic),Gameblog.fr","88,80,80,80,80,80,80,77,70,70,70,70,65,60,60,60"
Kingdom of Paradise, PSP,"Cheat Code Central,Pure Magazine UK,eToychest,Armchair Empire,Gaming Age,Pelit (Finland),GameZone,GameSpot,Modojo,Yahoo!,Play Magazine,Official U.S. Playstation Magazine,Siliconera,Game Over Online,DarkStation,Da Gameboyz,GamingExcellence,Game Chronicles,IGN,Gaming Horizon,GamingTrend,My Gamer,GameSpy,Deeko,1UP,AceGamez,Game Informer,Electronic Gaming Monthly,Extreme Gamer,PSM Magazine,PALGN,PSM3 Magazine UK,Eurogamer,G4 TV,Game Revolution,Official Playstation 2 Magazine UK,Edge Magazine,GameCritics","90,90,86,84,83,81,80,80,80,80,80,80,80,80,80,80,80,79,78,78,78,74,70,70,70,70,68,67,65,65,65,62,60,60,50,50,40,40"
